user_id,ip_address,country,device_type,login_success,login_frequency,is_attack,hour_of_day,day_of_week,risk_score
admin_test,185.187.104.164,CN,Mobile-Android,0,52,1,20,1,75
admin_dev,152.220.81.100,GB,API-Client,0,185,1,22,4,70
contractor27050,10.52.239.254,FR,Desktop-Windows,1,7,0,8,6,0
user54330,10.70.82.5,SG,Tablet-iOS,1,11,0,9,3,0
user38077,10.65.103.64,GB,Desktop-Mac,1,17,0,3,5,15
contractor73261,10.206.223.66,IT,Mobile-Android,1,7,0,12,3,0
admin_dev,19.9.220.186,RU,Desktop-Windows,0,171,1,2,4,90
employee80328,10.94.139.142,DE,Desktop-Linux,1,2,0,19,5,0
user88666,10.174.217.111,NL,Desktop-Windows,1,18,0,20,5,0
guest1009,10.199.216.246,MX,Mobile-iOS,1,7,0,22,4,0
employee53947,10.246.222.99,MX,Desktop-Linux,1,18,0,15,5,0
employee37542,6.218.10.220,SG,Tablet-Android,1,15,0,19,6,0
user35572,10.91.235.71,FR,Desktop-Linux,1,3,0,14,3,0
guest68533,10.139.235.166,AR,Mobile-iOS,1,5,0,22,4,0
employee83092,10.181.152.225,ES,Desktop-Windows,1,19,0,8,1,0
guest27181,29.126.248.144,RU,Desktop-Mac,1,1,0,11,0,15
guest67922,118.188.202.176,ZA,Tablet-Android,1,3,0,17,2,0
contractor44428,10.249.243.122,AR,Mobile-Android,1,10,0,9,5,0
contractor12928,10.52.29.148,AR,Desktop-Windows,1,4,0,15,1,0
contractor45046,24.208.25.175,IT,Tablet-Android,1,14,0,12,6,0
admin_prod,182.222.6.217,IN,Desktop-Linux,0,2,1,5,3,35
guest23842,203.243.11.155,JP,Mobile-iOS,1,6,0,9,6,0
guest59255,10.102.226.246,CA,Mobile-Android,1,10,0,7,6,0
employee91914,10.247.227.16,NL,Desktop-Windows,1,10,0,14,1,0
user0400,204.191.200.235,CN,Mobile-iOS,0,310,1,10,3,75
guest71627,10.72.41.95,MX,Mobile-iOS,1,4,0,2,0,15
employee11032,10.139.5.38,SG,Mobile-Android,1,8,0,1,0,0
contractor32489,10.137.109.80,AR,Desktop-Mac,1,8,0,19,3,0
user0861,13.62.10.11,KR,API-Client,0,2,1,11,4,45
user58998,10.72.194.128,IT,Desktop-Windows,0,11,0,6,2,35
guest3997,10.38.2.96,IN,Desktop-Windows,1,8,0,6,3,15
guest2679,16.163.107.28,MX,Desktop-Mac,1,7,0,21,6,0
user55542,120.101.10.8,DE,Desktop-Windows,1,3,0,6,5,15
employee50824,177.77.37.230,ZA,Desktop-Linux,1,19,0,23,5,0
contractor86105,79.79.181.224,KR,Desktop-Mac,1,3,0,13,5,15
user92982,10.136.15.79,ZA,Desktop-Linux,1,18,0,11,0,0
employee49520,193.248.34.210,IN,Desktop-Mac,1,3,0,5,1,15
user68971,72.253.65.14,IN,Mobile-Android,1,19,0,14,1,0
guest81196,68.52.139.79,CN,Mobile-iOS,1,1,0,11,3,15
user77239,48.128.148.124,FR,Mobile-iOS,1,15,0,13,1,0
admin_prod,185.63.53.162,RU,Desktop-Linux,0,445,1,16,5,75
contractor87714,82.193.174.11,MX,Mobile-iOS,1,14,0,18,3,0
employee92695,10.137.211.49,JP,Mobile-iOS,1,3,0,22,2,0
guest54225,10.142.29.250,AU,Desktop-Windows,1,6,0,7,3,0
employee45413,10.112.147.138,FR,Mobile-iOS,1,12,0,23,2,0
user55983,132.191.225.156,SE,Mobile-iOS,1,14,0,22,6,0
employee44301,10.180.240.20,KR,Desktop-Windows,1,16,0,1,6,15
user0440,198.83.185.104,CN,Server,0,370,1,23,2,85
employee1648,10.193.176.33,AU,Desktop-Mac,1,14,0,1,4,0
contractor76093,164.147.209.249,IT,Desktop-Mac,1,19,0,21,6,0
guest73843,161.139.160.136,NL,Desktop-Linux,1,19,0,20,3,0
admin_123,192.113.37.142,IT,Tablet-Android,0,165,1,20,5,60
admin_123,134.18.49.69,RU,Desktop-Linux,0,156,1,11,1,75
employee53608,137.41.235.229,AR,Desktop-Linux,1,16,0,18,2,0
guest5771,10.59.12.32,FR,Desktop-Mac,1,17,0,1,4,0
guest57919,62.138.220.188,ZA,Desktop-Linux,1,17,0,2,2,15
user0061,185.80.53.155,AR,API-Client,0,5,1,14,0,30
user0019,192.218.51.54,JP,Desktop-Windows,0,416,1,9,2,60
guest88192,10.71.119.33,CN,Desktop-Mac,1,4,0,6,1,30
user31019,10.134.184.92,JP,Desktop-Linux,1,3,0,23,6,0
employee97272,77.174.0.107,SG,Tablet-iOS,1,12,0,16,5,0
user22596,10.135.237.232,AU,Desktop-Linux,1,7,0,6,1,15
contractor7459,10.39.73.188,ZA,Tablet-iOS,1,9,0,5,3,15
user55076,10.31.115.45,MX,Mobile-Android,1,13,0,2,2,15
contractor24686,168.37.100.156,MX,Mobile-iOS,1,10,0,4,2,15
employee44077,10.213.91.13,ZA,Mobile-Android,1,10,0,8,5,0
guest81378,17.215.10.147,AU,Mobile-iOS,1,2,0,20,2,0
contractor88592,10.126.112.207,RU,Mobile-iOS,1,13,0,21,2,15
employee52460,142.139.7.144,US,Tablet-iOS,1,14,0,6,2,15
guest59279,10.155.187.213,CN,Desktop-Windows,1,15,0,4,6,30
user9787,10.28.133.76,IN,Desktop-Windows,1,9,0,4,0,15
user47237,10.123.217.107,CN,Desktop-Windows,1,19,0,14,6,15
contractor85334,10.111.190.160,AU,Mobile-Android,1,17,0,14,0,0
user87601,10.188.221.3,GB,Desktop-Linux,1,16,0,19,4,0
admin_123,75.81.150.145,RU,Mobile-Android,0,321,1,1,5,75
user14928,10.218.16.245,SG,Desktop-Windows,1,3,0,21,3,0
contractor89243,10.157.165.186,AU,Desktop-Windows,1,9,0,17,4,0
guest81658,10.57.47.242,IT,Desktop-Linux,1,20,0,6,4,15
employee24577,60.234.229.180,CN,Mobile-iOS,1,18,0,15,4,15
employee73000,10.79.245.15,IN,Mobile-iOS,1,7,0,4,3,15
guest81433,10.10.46.246,DE,Desktop-Windows,1,8,0,15,2,0
admin_test,151.141.82.216,CN,Server,0,4,1,18,4,45
contractor58799,10.100.135.208,BR,Desktop-Mac,1,16,0,19,2,0
employee77975,33.15.149.112,GB,Mobile-Android,1,5,0,21,4,0
contractor37005,10.69.9.70,AU,Desktop-Windows,1,14,0,23,3,0
employee68147,10.44.93.200,SG,Mobile-iOS,1,2,0,1,5,0
admin_test,198.113.196.192,IT,Mobile-iOS,0,342,1,20,4,60
contractor95038,10.245.49.79,DE,Mobile-Android,1,4,0,20,2,0
employee44103,10.240.130.214,SG,Desktop-Mac,1,6,0,16,0,0
user91322,4.208.165.15,GB,Desktop-Windows,1,16,0,14,4,0
employee86394,10.80.240.64,CN,Tablet-Android,1,4,0,13,5,15
guest27093,10.176.12.68,AU,Desktop-Windows,1,2,0,9,2,0
employee82042,10.199.178.105,BR,Mobile-Android,1,4,0,17,1,0
contractor9463,10.247.150.19,GB,Desktop-Mac,1,16,0,0,2,0
employee75630,10.206.111.20,RU,Mobile-iOS,1,8,0,11,0,15
user0571,5.125.83.184,IN,Desktop-Windows,0,3,1,17,4,20
employee85892,10.112.127.252,SG,Desktop-Windows,1,4,0,10,4,0
employee36205,10.156.238.111,FR,Desktop-Windows,1,4,0,2,4,15
employee40367,10.172.185.223,SG,Desktop-Linux,1,16,0,0,6,0
user50158,10.92.251.27,AR,Desktop-Windows,1,18,0,17,2,0
employee25168,10.206.76.166,AR,Desktop-Windows,1,3,0,1,1,0
contractor64136,23.246.219.103,MX,Desktop-Windows,1,11,0,12,3,0
contractor83894,10.153.38.5,ES,Desktop-Windows,1,4,0,10,1,0
employee66312,10.48.221.159,CN,Tablet-Android,1,3,0,18,5,15
user47045,10.246.163.230,AU,Mobile-iOS,1,16,0,5,1,15
guest33363,222.49.31.36,IN,Desktop-Windows,1,10,0,20,0,0
employee74373,10.145.135.199,BR,Desktop-Linux,1,5,0,22,4,0
employee85324,10.254.70.187,IN,Desktop-Windows,0,5,0,22,1,20
user0918,214.143.207.96,FR,Desktop-Windows,0,164,1,8,6,60
employee15833,10.154.125.105,IN,Desktop-Linux,1,10,0,14,5,0
guest80504,56.97.253.149,CA,Desktop-Windows,1,7,0,0,2,0
user0577,57.2.255.247,CN,Desktop-Mac,0,2,1,5,4,50
user79297,168.160.81.128,KR,Desktop-Windows,1,2,0,21,2,15
admin_prod,42.39.33.134,KR,Desktop-Linux,0,118,1,6,5,90
guest6606,10.120.238.48,SG,Mobile-Android,1,7,0,10,5,0
admin_123,57.118.66.48,IN,Server,0,138,1,19,0,70
employee68280,10.89.184.176,BR,Desktop-Windows,1,13,0,2,1,15
user69819,10.100.229.196,SE,Mobile-Android,1,7,0,18,0,0
contractor82305,10.125.138.205,IT,Desktop-Mac,1,1,0,8,3,0
guest45453,10.75.179.116,ZA,Desktop-Mac,1,4,0,3,4,15
contractor38087,10.229.37.238,AU,Desktop-Mac,1,8,0,9,4,0
guest73368,10.252.225.10,IT,Tablet-iOS,1,5,0,20,1,0
user99791,10.225.250.74,CA,Desktop-Mac,1,5,0,17,4,0
employee86848,10.74.43.212,SE,Tablet-Android,1,6,0,21,0,0
guest97502,10.222.150.17,CA,Tablet-Android,1,16,0,6,5,15
employee35188,10.179.35.252,NL,Desktop-Windows,1,8,0,12,1,0
contractor58956,10.199.63.61,ZA,Mobile-Android,1,16,0,4,4,15
user16562,10.210.174.130,US,Mobile-Android,1,10,0,10,2,0
user12947,15.232.144.108,AR,Desktop-Windows,1,18,0,10,1,0
employee48630,10.9.72.199,ES,Desktop-Linux,1,19,0,21,0,0
guest27826,10.58.40.86,JP,Mobile-Android,1,12,0,10,6,0
admin_123,168.111.143.253,FR,Mobile-iOS,0,164,1,9,4,60
admin_123,61.195.91.161,IN,API-Client,0,5,1,22,2,30
user95197,10.160.8.28,IN,Desktop-Windows,1,17,0,17,5,0
admin_test,84.153.247.178,IN,Server,0,247,1,15,0,70
user24767,142.10.97.220,KR,Desktop-Mac,1,1,0,18,6,15
admin_123,133.81.168.66,IN,Mobile-Android,0,105,1,23,3,60
employee68738,10.37.201.202,BR,Desktop-Mac,1,1,0,17,2,0
user0213,192.13.96.28,RU,Mobile-Android,0,280,1,23,0,75
user0153,45.215.65.85,FR,Desktop-Windows,0,222,1,0,5,60
employee79937,210.101.221.120,KR,Mobile-Android,1,9,0,3,0,30
guest5778,10.210.192.211,AU,Desktop-Mac,1,19,0,9,5,0
guest90142,11.123.218.161,KR,Desktop-Windows,1,1,0,0,2,15
guest26472,10.119.56.134,CN,Mobile-iOS,1,7,0,8,1,15
contractor36218,10.219.51.149,BR,Mobile-Android,1,19,0,16,6,0
employee7055,2.132.199.144,CA,Desktop-Linux,1,3,0,3,2,15
guest59218,10.179.135.61,ZA,Mobile-Android,1,7,0,23,2,0
user62797,10.13.14.92,US,Mobile-Android,1,6,0,16,5,0
employee69543,26.234.178.206,AU,Desktop-Mac,1,3,0,17,6,0
contractor10637,10.11.37.186,GB,Mobile-iOS,1,19,0,20,1,0
employee11848,183.185.53.244,GB,Mobile-iOS,1,10,0,2,6,15
guest36190,209.148.48.125,GB,Desktop-Windows,1,20,0,22,3,0
guest89750,219.174.168.237,IN,Desktop-Linux,1,20,0,15,5,0
admin_test,45.94.52.39,FR,API-Client,0,2,1,3,5,45
admin_dev,43.202.220.8,US,Desktop-Linux,0,2,1,15,6,20
contractor61988,22.164.125.227,CN,Desktop-Linux,1,20,0,6,3,30
admin_123,135.237.64.132,CA,API-Client,0,5,1,11,5,30
user96124,10.169.180.6,SG,Desktop-Windows,1,9,0,4,1,15
guest59825,10.140.238.126,GB,Desktop-Mac,1,8,0,1,5,0
guest1524,15.5.166.192,CN,Desktop-Linux,1,16,0,11,2,15
user35126,10.185.132.206,FR,Tablet-Android,1,19,0,18,4,0
user59206,10.76.50.187,CN,Desktop-Windows,1,20,0,17,5,15
user82969,220.197.182.164,AR,Desktop-Windows,1,12,0,17,5,0
user43725,10.118.71.56,ES,Mobile-iOS,1,7,0,16,6,0
guest7972,101.90.88.157,ZA,Desktop-Linux,1,5,0,0,1,0
user29801,10.99.147.78,CA,Desktop-Windows,0,18,0,23,3,20
user18902,10.140.180.103,SE,Desktop-Windows,1,14,0,5,3,15
contractor38504,175.67.160.239,ZA,Desktop-Windows,1,16,0,4,6,15
admin_123,196.114.181.179,CA,Desktop-Windows,0,184,1,0,1,60
admin_dev,45.41.91.121,MX,Desktop-Mac,0,4,1,10,1,20
employee5454,10.207.112.83,NL,Desktop-Windows,1,4,0,9,1,0
guest16648,10.124.172.233,AU,Tablet-Android,1,14,0,12,1,0
employee41660,10.111.182.80,AR,Desktop-Mac,1,2,0,7,5,0
guest34593,10.103.18.248,IT,Tablet-Android,1,9,0,0,2,0
employee92564,35.55.119.142,CN,Desktop-Windows,1,3,0,11,4,15
employee80988,10.16.87.107,DE,Desktop-Windows,1,6,0,16,0,0
guest81996,10.135.137.97,DE,Desktop-Windows,1,17,0,23,3,0
employee94395,10.79.109.130,DE,Desktop-Mac,1,6,0,16,6,0
contractor84148,10.214.127.52,BR,Desktop-Windows,0,20,0,2,3,35
admin_prod,106.17.113.129,SG,Desktop-Windows,0,444,1,18,3,60
user22167,10.23.127.18,US,Mobile-Android,1,11,0,21,5,0
employee75981,10.194.58.184,FR,Desktop-Windows,1,13,0,11,6,0
guest52570,10.4.96.65,SG,Mobile-iOS,1,15,0,20,0,0
employee50918,10.203.104.8,BR,Tablet-iOS,1,2,0,22,2,0
user14973,10.167.176.177,MX,Desktop-Windows,1,17,0,1,6,0
user41072,10.232.90.64,CA,Mobile-Android,1,4,0,15,3,0
user40373,10.133.207.107,ES,Desktop-Windows,0,20,0,10,5,20
contractor98454,10.84.6.213,AR,Mobile-Android,1,11,0,9,1,0
user94989,10.222.70.91,SG,Mobile-iOS,1,16,0,12,2,0
employee45705,190.39.214.147,KR,Desktop-Linux,1,2,0,11,5,15
user26637,10.26.145.98,ZA,Mobile-iOS,1,6,0,17,4,0
guest79209,118.167.6.141,AR,Desktop-Mac,1,7,0,18,6,0
guest10658,182.250.140.80,BR,Desktop-Windows,1,14,0,19,0,0
user87321,10.1.141.110,ZA,Mobile-Android,1,4,0,11,2,0
employee50642,77.220.141.103,KR,Desktop-Linux,1,2,0,16,5,15
contractor42719,10.146.244.156,DE,Mobile-Android,1,8,0,22,0,0
employee65206,10.27.250.181,SG,Desktop-Windows,1,20,0,20,5,0
guest5857,10.230.16.216,FR,Desktop-Windows,1,14,0,3,0,15
contractor80305,10.42.255.217,RU,Desktop-Linux,1,9,0,10,5,15
contractor15854,10.158.24.73,GB,Mobile-Android,1,4,0,2,3,15
guest44500,10.235.111.245,JP,Mobile-iOS,0,18,0,5,5,35
guest25820,10.165.12.146,JP,Desktop-Windows,1,12,0,5,5,15
user23190,10.169.35.197,NL,Desktop-Linux,1,10,0,13,2,0
guest43171,10.130.156.34,CN,Mobile-iOS,1,1,0,8,5,15
admin_test,198.92.21.143,RU,Desktop-Linux,0,487,1,6,0,90
contractor9089,201.28.245.89,AR,Desktop-Windows,1,13,0,18,0,0
user34237,178.186.163.54,NL,Desktop-Windows,1,17,0,3,4,15
admin_prod,166.119.202.130,AR,Desktop-Windows,1,5,1,1,0,0
contractor61919,47.240.51.196,NL,Mobile-iOS,1,16,0,11,5,0
guest30027,10.171.173.49,FR,Desktop-Linux,1,7,0,1,3,0
user96932,10.2.159.109,AU,Tablet-Android,1,12,0,21,2,0
employee88567,10.164.181.76,CA,Mobile-Android,1,7,0,17,5,0
admin_dev,185.28.141.19,ES,Desktop-Mac,0,388,1,14,0,60
user90835,10.252.106.130,RU,Desktop-Windows,1,5,0,21,6,15
user88077,10.128.31.96,CN,Mobile-Android,1,3,0,10,5,15
contractor99233,10.76.11.158,GB,Desktop-Linux,0,15,0,20,1,20
user68795,10.80.25.248,BR,Desktop-Windows,1,5,0,21,0,0
contractor4400,10.58.183.192,KR,Mobile-Android,1,11,0,13,6,15
guest67153,202.200.142.37,MX,Desktop-Windows,1,2,0,14,5,0
employee63552,10.58.136.54,US,Desktop-Windows,1,11,0,16,2,0
admin_dev,198.17.33.84,CN,Desktop-Windows,0,426,1,3,4,90
user80407,10.246.116.112,US,Mobile-Android,1,1,0,19,4,0
guest59779,10.37.229.219,US,Desktop-Mac,1,3,0,21,0,0
contractor52422,10.101.87.107,IN,Mobile-iOS,1,7,0,1,0,0
contractor92115,44.0.250.229,KR,Desktop-Windows,1,3,0,4,3,30
admin_123,223.94.125.199,RU,Desktop-Mac,0,495,1,9,1,75
user68519,80.246.83.241,DE,Desktop-Mac,1,12,0,7,1,0
contractor22999,10.50.6.195,JP,Desktop-Windows,1,4,0,6,5,15
employee26835,6.154.206.112,KR,Tablet-Android,1,14,0,0,6,15
guest25183,121.186.86.72,CA,Desktop-Mac,1,10,0,5,6,15
guest27916,10.60.47.117,IT,Mobile-iOS,1,17,0,15,6,0
contractor56017,10.228.56.59,FR,Desktop-Mac,1,8,0,4,3,15
user59357,10.22.169.184,AU,Desktop-Mac,1,3,0,7,6,0
guest86201,10.177.173.168,AU,Mobile-iOS,1,14,0,20,0,0
admin_123,198.76.144.4,SE,Desktop-Windows,0,2,1,9,6,20
user0924,174.184.130.57,CA,Desktop-Linux,1,103,1,22,0,40
contractor3648,148.19.116.60,ES,Desktop-Windows,1,19,0,18,1,0
contractor31388,10.113.67.203,SE,Tablet-Android,1,2,0,8,1,0
contractor13008,10.43.67.188,AU,Mobile-iOS,1,14,0,9,1,0
contractor62308,10.109.151.4,MX,Desktop-Windows,1,9,0,6,6,15
employee90356,10.42.157.179,MX,Mobile-Android,1,10,0,5,0,15
contractor17436,10.205.145.110,IN,Desktop-Windows,1,15,0,1,6,0
employee96723,189.218.46.117,ZA,Mobile-Android,1,15,0,13,1,0
employee43483,10.143.46.32,AU,Desktop-Mac,0,19,0,10,2,20
employee80314,128.223.29.174,IN,Desktop-Windows,1,4,0,7,2,0
contractor15233,10.74.24.236,NL,Mobile-iOS,1,16,0,8,2,0
employee66808,10.96.161.69,FR,Desktop-Windows,1,14,0,22,6,0
guest27740,10.201.37.32,ZA,Desktop-Windows,1,10,0,18,5,0
guest74471,10.116.10.39,AR,Desktop-Mac,1,18,0,16,6,0
user26629,78.212.186.97,AR,Mobile-iOS,1,1,0,15,2,0
employee60134,10.28.246.252,DE,Desktop-Windows,1,16,0,8,6,0
contractor6169,10.37.26.180,FR,Tablet-iOS,1,3,0,8,1,0
employee67007,70.27.81.30,MX,Desktop-Windows,1,10,0,7,2,0
user97403,10.185.204.147,MX,Desktop-Linux,1,6,0,3,3,15
employee90788,10.55.188.171,SE,Desktop-Windows,1,9,0,20,0,0
employee51062,10.150.131.124,ZA,Mobile-Android,0,12,0,16,5,20
guest75702,10.23.126.26,SE,Mobile-iOS,1,12,0,20,4,0
contractor78240,10.251.116.243,MX,Mobile-iOS,1,11,0,21,5,0
guest50766,10.91.250.231,IN,Desktop-Mac,1,5,0,0,2,0
user51769,212.28.106.36,GB,Desktop-Mac,1,14,0,21,3,0
contractor94086,220.163.112.125,NL,Desktop-Windows,1,3,0,5,3,15
employee97793,10.190.48.202,ES,Desktop-Mac,1,9,0,13,5,0
user6796,10.18.191.178,IN,Mobile-Android,1,16,0,6,3,15
guest75788,10.15.21.61,IN,Mobile-iOS,1,15,0,12,0,0
admin_test,185.99.195.191,IT,Desktop-Windows,0,4,1,11,6,20
guest61180,10.254.3.98,ZA,Desktop-Windows,1,18,0,0,6,0
contractor73256,10.244.38.32,DE,Mobile-Android,1,10,0,14,4,0
user77460,10.59.148.97,GB,Desktop-Linux,1,7,0,0,5,0
contractor94182,10.86.180.182,KR,Desktop-Linux,1,14,0,10,0,15
contractor60505,86.2.94.102,CN,Tablet-iOS,1,4,0,22,5,15
employee47162,10.235.192.51,JP,Tablet-Android,1,5,0,0,3,0
contractor82170,10.218.122.130,FR,Desktop-Mac,1,9,0,8,5,0
guest36950,71.136.96.140,US,Desktop-Windows,1,6,0,17,0,0
employee68530,10.206.16.166,AU,Mobile-Android,1,8,0,20,5,0
user92069,10.71.125.197,BR,Desktop-Mac,1,19,0,22,3,0
guest43437,66.170.222.59,FR,Desktop-Mac,1,3,0,23,1,0
guest14502,10.15.179.60,IN,Desktop-Windows,1,12,0,6,0,15
user56129,10.223.208.68,IN,Mobile-Android,1,3,0,18,1,0
user58443,10.147.12.126,JP,Desktop-Mac,1,18,0,22,2,0
guest5598,10.98.135.177,AR,Desktop-Windows,1,4,0,23,0,0
guest40183,191.141.58.203,NL,Mobile-Android,1,8,0,10,6,0
admin_prod,192.34.224.201,RU,Desktop-Linux,0,2,1,16,2,35
guest72029,176.106.160.91,KR,Mobile-Android,1,12,0,11,3,15
guest51123,117.200.199.76,CA,Desktop-Linux,1,6,0,13,4,0
guest92182,10.154.11.218,SG,Desktop-Mac,1,6,0,20,6,0
contractor55436,10.197.186.218,GB,Mobile-iOS,1,12,0,3,5,15
employee1285,10.233.209.190,SE,Desktop-Mac,1,10,0,8,6,0
user51205,10.7.142.160,IN,Desktop-Windows,1,19,0,11,4,0
user59087,10.134.162.234,CA,Mobile-iOS,1,1,0,15,2,0
guest75550,206.223.22.165,RU,Desktop-Linux,1,6,0,7,2,15
guest47083,10.32.52.241,RU,Desktop-Windows,1,20,0,5,3,30
guest76388,10.241.237.238,FR,Mobile-Android,1,4,0,9,1,0
guest17303,201.87.22.2,IT,Desktop-Mac,0,18,0,21,2,20
employee85428,10.38.250.28,ES,Desktop-Mac,1,19,0,6,4,15
admin_dev,45.121.32.39,GB,Desktop-Windows,0,472,1,19,6,60
guest20843,76.216.35.136,GB,Desktop-Mac,1,2,0,8,0,0
contractor99651,158.165.80.230,JP,Tablet-Android,1,15,0,6,2,15
admin_test,73.219.18.15,AU,Mobile-Android,0,309,1,20,3,60
admin_dev,176.240.237.181,MX,Desktop-Linux,0,206,1,5,1,75
user44836,10.226.236.20,NL,Mobile-iOS,1,14,0,1,5,0
contractor25723,10.97.103.65,JP,Desktop-Mac,1,19,0,13,0,0
contractor44520,180.198.34.168,CN,Tablet-Android,1,19,0,19,5,15
contractor95461,17.13.114.191,SG,Desktop-Windows,1,16,0,6,3,15
user0682,192.163.15.43,JP,Desktop-Windows,0,233,1,13,3,60
employee97657,45.192.163.10,AU,Mobile-Android,1,1,0,12,1,0
employee44876,10.114.86.225,CN,Desktop-Mac,1,18,0,16,6,15
guest16927,10.148.19.47,DE,Desktop-Windows,1,6,0,18,4,0
guest14146,10.51.85.180,KR,Desktop-Windows,1,13,0,4,6,30
employee74728,10.122.179.10,ES,Desktop-Linux,1,5,0,4,1,15
employee59139,10.108.54.82,BR,Mobile-iOS,0,1,0,16,2,20
contractor81817,89.100.143.233,MX,Tablet-iOS,1,4,0,6,5,15
guest95577,10.231.193.224,KR,Desktop-Windows,1,4,0,17,6,15
guest89456,10.118.63.79,SE,Desktop-Linux,1,13,0,5,1,15
contractor67953,10.113.226.184,RU,Desktop-Mac,1,4,0,1,6,15
user68376,10.101.51.200,KR,Desktop-Mac,1,3,0,7,3,15
contractor96275,10.108.248.86,IN,Mobile-Android,1,1,0,11,1,0
guest26605,10.93.92.231,AR,Mobile-iOS,1,7,0,3,2,15
contractor76124,10.239.29.66,ZA,Desktop-Mac,1,7,0,0,4,0
employee36310,10.11.73.192,JP,Desktop-Mac,1,18,0,9,3,0
employee70629,129.170.36.43,US,Desktop-Mac,1,8,0,20,4,0
employee79136,117.187.111.81,AR,Mobile-Android,1,19,0,20,0,0
admin_dev,92.100.24.154,DE,Desktop-Windows,0,319,1,5,2,75
user0316,184.34.121.138,IN,API-Client,0,3,1,3,6,45
user61820,10.147.153.191,ES,Mobile-iOS,1,7,0,6,1,15
guest59607,23.155.112.12,SG,Desktop-Linux,1,16,0,2,1,15
employee21751,10.178.180.163,BR,Tablet-iOS,1,9,0,3,3,15
admin_dev,206.129.93.144,CN,Desktop-Linux,0,4,1,19,5,35
guest26234,10.66.123.253,AR,Desktop-Linux,1,9,0,22,6,0
contractor30862,121.112.187.237,ES,Desktop-Windows,1,19,0,19,5,0
contractor98490,10.54.114.198,CA,Desktop-Windows,1,4,0,19,1,0
admin_test,34.228.248.15,DE,Server,0,499,1,16,4,70
employee4812,143.133.47.249,CA,Desktop-Mac,1,10,0,2,6,15
employee72680,10.17.18.34,AR,Desktop-Mac,1,4,0,0,4,0
contractor46515,214.176.205.243,CA,Desktop-Windows,1,10,0,1,1,0
employee24762,173.210.78.20,AU,Desktop-Windows,1,10,0,19,3,0
contractor78266,10.150.56.191,IT,Mobile-Android,1,4,0,14,0,0
admin_123,61.239.252.121,IN,Desktop-Mac,0,464,1,4,0,75
guest53180,10.21.63.25,DE,Mobile-Android,1,13,0,11,3,0
contractor13413,10.182.132.201,SE,Tablet-iOS,1,9,0,3,2,15
contractor49654,10.101.201.17,IN,Desktop-Windows,1,14,0,10,1,0
user51805,93.93.25.19,US,Desktop-Windows,1,6,0,2,1,15
guest66824,10.167.31.15,AR,Desktop-Windows,1,8,0,8,2,0
employee19792,10.105.170.77,IN,Mobile-Android,1,10,0,12,1,0
contractor61186,10.7.143.151,AR,Desktop-Linux,1,11,0,19,6,0
employee23174,77.232.252.215,RU,Tablet-Android,1,18,0,10,6,15
user0233,144.69.191.24,ZA,Desktop-Linux,0,114,1,11,5,60
user0458,150.79.233.20,IN,Desktop-Linux,0,4,1,2,5,35
user0443,88.154.181.62,CN,Server,0,379,1,14,6,85
user72707,121.225.54.63,AU,Desktop-Windows,1,6,0,12,3,0
user0069,198.245.59.249,RU,Server,0,409,1,15,3,85
contractor28838,10.77.254.75,FR,Desktop-Windows,1,15,0,17,3,0
contractor22045,10.44.61.25,US,Mobile-iOS,1,20,0,5,6,15
admin_123,27.187.44.101,ES,Desktop-Windows,0,124,1,9,6,60
employee86837,10.255.250.100,SE,Mobile-iOS,1,4,0,12,4,0
guest44638,216.90.139.90,US,Mobile-iOS,1,16,0,9,2,0
guest94669,10.221.111.62,BR,Mobile-iOS,1,2,0,11,1,0
guest10369,39.234.237.155,MX,Desktop-Windows,1,2,0,21,4,0
user67026,10.52.20.145,ES,Mobile-Android,1,14,0,3,6,15
contractor73860,10.38.185.150,US,Desktop-Mac,0,5,0,11,5,20
user10340,213.176.160.67,FR,Tablet-iOS,1,1,0,2,5,15
employee56124,10.78.101.85,ES,Desktop-Windows,1,20,0,8,2,0
guest57281,10.16.193.187,DE,Desktop-Windows,1,18,0,6,0,15
admin_dev,84.166.137.149,AR,Desktop-Linux,0,3,1,0,2,20
employee2272,10.7.142.243,SG,Desktop-Windows,1,18,0,3,1,15
user42085,89.29.131.96,KR,Desktop-Windows,1,3,0,8,2,15
contractor20762,10.83.65.159,CA,Desktop-Linux,1,4,0,4,6,15
employee88642,39.107.233.37,BR,Desktop-Mac,1,10,0,9,3,0
admin_prod,192.14.109.200,SG,API-Client,0,130,1,3,2,85
admin_test,167.160.179.208,GB,Desktop-Linux,0,94,1,4,1,75
contractor30148,10.8.169.111,SE,Desktop-Windows,1,8,0,3,0,15
user89148,158.12.113.57,CA,Desktop-Mac,1,11,0,22,6,0
user91609,105.143.165.96,RU,Desktop-Windows,1,3,0,9,2,15
contractor4433,10.52.10.22,MX,Desktop-Linux,1,18,0,2,1,15
employee10185,10.73.188.95,CA,Desktop-Linux,1,19,0,12,6,0
contractor15655,10.100.236.222,BR,Tablet-iOS,1,10,0,0,6,0
user34621,10.254.194.107,AR,Desktop-Mac,1,10,0,6,0,15
user91639,10.161.179.89,AU,Mobile-Android,0,14,0,1,1,20
guest53839,204.211.128.197,DE,Desktop-Windows,1,2,0,4,1,15
user81181,10.61.231.221,SE,Desktop-Windows,1,20,0,20,5,0
user53230,10.232.234.161,DE,Desktop-Mac,1,8,0,7,3,0
